round,moody_avg_mood,moody_avg_score,moody_avg_connectivity,sarsa_avg_score,sarsa_avg_connectivity,tft_avg_score,tft_avg_connectivity,wsls_avg_score,wsls_avg_connectivity
3800,99.897,3.418,0.367,3.69,0.0,50.0,0.481,50.0,0.417
3900,99.69,3.423,0.379,3.69,0.0,50.0,0.472,50.0,0.455
4000,99.897,3.427,0.358,3.69,0.0,50.0,0.455,50.0,0.425
4100,99.31,3.409,0.521,3.68,0.246,50.0,0.545,50.0,0.551
4200,99.448,3.404,0.424,3.701,0.022,50.0,0.481,50.0,0.473
4300,99.655,3.405,0.398,3.701,0.0,50.0,0.48,50.0,0.49
4400,99.793,3.409,0.378,3.701,0.0,50.0,0.491,50.0,0.496
4500,99.759,3.412,0.393,3.701,0.0,50.0,0.44,50.0,0.466
4600,99.966,3.416,0.38,3.701,0.0,50.0,0.474,50.0,0.47
4700,99.793,3.42,0.387,3.701,0.0,50.0,0.498,50.0,0.473
4800,99.69,3.423,0.376,3.701,0.0,50.0,0.489,50.0,0.493
4900,99.793,3.427,0.388,3.701,0.0,50.0,0.492,50.0,0.481
5000,99.828,3.43,0.392,3.701,0.0,50.0,0.467,50.0,0.433
5100,99.379,3.417,0.492,3.705,0.228,50.0,0.476,50.0,0.498
5200,99.759,3.413,0.394,3.689,0.066,50.0,0.475,50.0,0.446
5300,99.724,3.414,0.38,3.684,0.026,50.0,0.48,50.0,0.505
5400,99.793,3.417,0.379,3.684,0.009,50.0,0.455,50.0,0.445
5500,99.69,3.42,0.371,3.685,0.0,50.0,0.437,50.0,0.442
5600,99.897,3.423,0.376,3.685,0.0,50.0,0.458,50.0,0.48
5700,99.793,3.426,0.39,3.685,0.0,50.0,0.514,50.0,0.474
5800,99.862,3.429,0.368,3.685,0.0,50.0,0.443,50.0,0.479
5900,99.862,3.432,0.382,3.685,0.0,50.0,0.48,50.0,0.486
6000,99.69,3.434,0.38,3.685,0.0,50.0,0.49,50.0,0.489
6100,99.241,3.423,0.545,3.686,0.275,50.0,0.533,50.0,0.505
6200,99.552,3.418,0.409,3.671,0.071,50.0,0.475,50.0,0.447
6300,99.655,3.42,0.37,3.652,0.035,50.0,0.484,50.0,0.446
6400,99.897,3.422,0.377,3.646,0.0,50.0,0.528,50.0,0.486
6500,99.621,3.424,0.38,3.646,0.0,50.0,0.448,50.0,0.431
6600,99.931,3.427,0.37,3.646,0.0,50.0,0.493,50.0,0.445
6700,99.586,3.429,0.354,3.646,0.0,50.0,0.466,50.0,0.424
6800,99.828,3.431,0.369,3.646,0.0,50.0,0.465,50.0,0.433
6900,99.862,3.434,0.372,3.646,0.0,50.0,0.447,50.0,0.454
7000,99.69,3.436,0.385,3.646,0.0,50.0,0.519,50.0,0.476
7100,99.034,3.428,0.525,3.656,0.25,50.0,0.53,50.0,0.47
7200,99.586,3.423,0.451,3.661,0.07,50.0,0.487,50.0,0.483
7300,99.586,3.424,0.38,3.661,0.0,50.0,0.454,50.0,0.412
7400,99.897,3.426,0.387,3.661,0.0,50.0,0.489,50.0,0.449
7500,99.724,3.429,0.383,3.661,0.0,50.0,0.492,50.0,0.484
7600,99.931,3.431,0.384,3.661,0.0,50.0,0.462,50.0,0.454
7700,99.759,3.434,0.385,3.661,0.0,50.0,0.499,50.0,0.446
7800,99.828,3.436,0.402,3.661,0.0,50.0,0.496,50.0,0.459
7900,99.793,3.438,0.356,3.661,0.0,50.0,0.46,50.0,0.427
8000,99.828,3.44,0.385,3.661,0.0,50.0,0.452,50.0,0.513
8100,99.276,3.43,0.529,3.671,0.269,50.0,0.563,50.0,0.583
8200,99.552,3.427,0.432,3.668,0.058,50.0,0.531,50.0,0.465
8300,99.862,3.428,0.377,3.665,0.006,50.0,0.494,50.0,0.454
8400,99.828,3.43,0.406,3.665,0.0,50.0,0.509,50.0,0.491
8500,99.759,3.431,0.384,3.665,0.0,50.0,0.481,50.0,0.448
0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,98.607,2.87,0.596,3.758,0.307,50.0,0.452,50.0,0.494
200,99.143,3.002,0.56,3.684,0.075,50.0,0.449,50.0,0.464
300,99.0,3.097,0.498,3.705,0.008,50.0,0.424,50.0,0.454
400,98.893,3.157,0.438,3.703,0.004,50.0,0.427,50.0,0.438
500,99.143,3.204,0.423,3.702,0.004,50.0,0.481,50.0,0.481
600,99.107,3.243,0.408,3.701,0.004,50.0,0.438,50.0,0.442
700,99.464,3.273,0.389,3.7,0.004,50.0,0.466,50.0,0.465
800,99.429,3.299,0.383,3.699,0.004,50.0,0.437,50.0,0.456
900,99.286,3.32,0.386,3.698,0.004,50.0,0.424,50.0,0.465
1000,99.5,3.339,0.402,3.697,0.004,50.0,0.382,50.0,0.462
1100,99.0,3.302,0.569,3.706,0.303,50.0,0.525,50.0,0.534
1200,98.714,3.292,0.49,3.71,0.06,50.0,0.471,50.0,0.466
1300,99.25,3.299,0.436,3.718,0.012,50.0,0.455,50.0,0.477
1400,99.214,3.31,0.417,3.72,0.004,50.0,0.461,50.0,0.473
1500,99.286,3.32,0.389,3.719,0.004,50.0,0.426,50.0,0.486
1600,99.321,3.33,0.389,3.719,0.004,50.0,0.445,50.0,0.481
1700,99.321,3.341,0.409,3.719,0.004,50.0,0.468,50.0,0.451
1800,99.286,3.349,0.397,3.718,0.004,50.0,0.416,50.0,0.467
1900,99.214,3.358,0.38,3.718,0.004,50.0,0.435,50.0,0.481
2000,99.429,3.366,0.354,3.718,0.004,50.0,0.467,50.0,0.453
2100,99.214,3.342,0.543,3.742,0.216,50.0,0.486,50.0,0.562
2200,99.179,3.335,0.476,3.755,0.042,50.0,0.456,50.0,0.498
2300,99.786,3.336,0.411,3.762,0.011,50.0,0.438,50.0,0.48
2400,99.571,3.342,0.402,3.763,0.008,50.0,0.445,50.0,0.493
2500,99.679,3.347,0.381,3.762,0.004,50.0,0.428,50.0,0.497
2600,99.786,3.353,0.378,3.762,0.004,50.0,0.429,50.0,0.45
2700,99.714,3.358,0.382,3.762,0.004,50.0,0.432,50.0,0.459
2800,99.786,3.364,0.396,3.761,0.004,50.0,0.451,50.0,0.447
2900,99.607,3.369,0.388,3.761,0.004,50.0,0.441,50.0,0.463
3000,99.786,3.374,0.39,3.761,0.004,50.0,0.459,50.0,0.462
3100,99.071,3.356,0.554,3.777,0.267,50.0,0.51,50.0,0.545
3200,99.571,3.355,0.42,3.784,0.035,50.0,0.452,50.0,0.507
3300,99.0,3.359,0.41,3.782,0.004,50.0,0.43,50.0,0.457
3400,99.107,3.364,0.376,3.782,0.004,50.0,0.412,50.0,0.46
3500,99.179,3.368,0.401,3.782,0.004,50.0,0.494,50.0,0.512
3600,99.071,3.372,0.408,3.782,0.004,50.0,0.449,50.0,0.488
3700,98.929,3.376,0.392,3.781,0.004,50.0,0.486,50.0,0.467
3800,99.071,3.379,0.393,3.781,0.004,50.0,0.469,50.0,0.538
3900,99.25,3.383,0.393,3.781,0.004,50.0,0.418,50.0,0.457
4000,99.071,3.387,0.398,3.781,0.004,50.0,0.485,50.0,0.485
4100,98.679,3.375,0.529,3.763,0.27,50.0,0.504,50.0,0.495
4200,99.643,3.369,0.421,3.729,0.053,50.0,0.409,50.0,0.456
4300,99.607,3.37,0.386,3.725,0.004,50.0,0.425,50.0,0.481
4400,99.821,3.373,0.377,3.725,0.006,50.0,0.448,50.0,0.46
4500,99.679,3.376,0.405,3.726,0.004,50.0,0.42,50.0,0.452
4600,99.786,3.379,0.386,3.726,0.004,50.0,0.439,50.0,0.467
4700,99.857,3.382,0.402,3.725,0.004,50.0,0.434,50.0,0.458
4800,99.679,3.385,0.396,3.725,0.004,50.0,0.479,50.0,0.442
4900,99.964,3.387,0.385,3.725,0.004,50.0,0.435,50.0,0.429
0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,97.875,2.872,0.631,3.39,0.292,50.0,0.556,50.0,0.485
200,99.281,3.045,0.537,3.413,0.069,50.0,0.476,50.0,0.539
300,98.438,3.13,0.503,3.411,0.007,50.0,0.475,50.0,0.423
400,99.0,3.177,0.459,3.4,0.007,50.0,0.512,50.0,0.461
500,99.0,3.213,0.423,3.391,0.0,50.0,0.475,50.0,0.453
600,99.281,3.241,0.419,3.391,0.0,50.0,0.534,50.0,0.464
700,99.656,3.266,0.386,3.391,0.0,50.0,0.522,50.0,0.455
800,99.594,3.29,0.359,3.391,0.0,50.0,0.442,50.0,0.449
900,99.031,3.311,0.376,3.391,0.0,50.0,0.508,50.0,0.466
1000,99.5,3.329,0.389,3.391,0.0,50.0,0.488,50.0,0.458
1100,98.562,3.285,0.568,3.419,0.29,50.0,0.556,50.0,0.521
1200,99.406,3.273,0.511,3.378,0.048,50.0,0.522,50.0,0.45
1300,99.031,3.277,0.429,3.392,0.013,50.0,0.479,50.0,0.453
1400,99.156,3.286,0.435,3.397,0.0,50.0,0.503,50.0,0.445
1500,99.344,3.297,0.389,3.397,0.0,50.0,0.469,50.0,0.438
0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,98.208,2.553,0.538,3.541,0.268,50.0,0.451,50.0,0.423
1600,99.594,3.307,0.384,3.397,0.0,50.0,0.487,50.0,0.451
200,98.417,2.814,0.498,3.611,0.058,50.0,0.413,50.0,0.429
1700,99.156,3.316,0.347,3.397,0.0,50.0,0.48,50.0,0.425
300,97.917,2.952,0.456,3.627,0.005,50.0,0.356,50.0,0.408
1800,99.531,3.326,0.378,3.397,0.0,50.0,0.482,50.0,0.465
400,98.208,3.023,0.415,3.633,0.002,50.0,0.381,50.0,0.372
1900,99.562,3.335,0.372,3.397,0.0,50.0,0.539,50.0,0.469
500,98.375,3.07,0.419,3.639,0.0,50.0,0.373,50.0,0.401
2000,99.781,3.342,0.343,3.397,0.0,50.0,0.501,50.0,0.438
600,98.25,3.109,0.367,3.639,0.0,50.0,0.392,50.0,0.406
700,99.167,3.147,0.362,3.639,0.0,50.0,0.368,50.0,0.383
2100,98.438,3.316,0.549,3.409,0.243,50.0,0.495,50.0,0.531
800,98.875,3.175,0.346,3.639,0.0,50.0,0.404,50.0,0.352
2200,99.188,3.308,0.431,3.452,0.022,50.0,0.53,50.0,0.489
900,98.792,3.198,0.348,3.639,0.0,50.0,0.329,50.0,0.4
1000,98.292,3.217,0.351,3.639,0.0,50.0,0.383,50.0,0.381
2300,99.594,3.312,0.386,3.464,0.012,50.0,0.474,50.0,0.432
2400,99.531,3.319,0.361,3.467,0.003,50.0,0.506,50.0,0.468
1100,98.125,3.152,0.55,3.589,0.25,50.0,0.503,50.0,0.477
2500,99.562,3.325,0.38,3.467,0.0,50.0,0.483,50.0,0.459
1200,98.25,3.138,0.448,3.596,0.046,50.0,0.422,50.0,0.45
1300,98.083,3.146,0.4,3.603,0.016,50.0,0.39,50.0,0.399
2600,99.281,3.332,0.364,3.467,0.0,50.0,0.457,50.0,0.431
1400,99.125,3.159,0.366,3.607,0.0,50.0,0.381,50.0,0.399
2700,99.562,3.338,0.338,3.467,0.0,50.0,0.441,50.0,0.433
1500,97.125,3.173,0.363,3.607,0.0,50.0,0.366,50.0,0.398
2800,99.312,3.343,0.385,3.467,0.0,50.0,0.478,50.0,0.432
1600,98.333,3.184,0.355,3.607,0.0,50.0,0.434,50.0,0.422
2900,99.344,3.349,0.36,3.467,0.0,50.0,0.494,50.0,0.475
1700,99.167,3.196,0.379,3.607,0.0,50.0,0.377,50.0,0.379
0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,98.905,2.749,0.584,3.586,0.262,50.0,0.487,50.0,0.447
200,98.81,2.953,0.511,3.589,0.058,50.0,0.477,50.0,0.403
300,99.095,3.052,0.502,3.559,0.008,50.0,0.495,50.0,0.442
400,99.238,3.115,0.505,3.541,0.007,50.0,0.477,50.0,0.466
500,99.333,3.149,0.418,3.53,0.0,50.0,0.451,50.0,0.433
600,99.619,3.177,0.422,3.53,0.0,50.0,0.468,50.0,0.432
700,99.81,3.205,0.383,3.53,0.0,50.0,0.454,50.0,0.441
800,99.952,3.228,0.391,3.53,0.0,50.0,0.466,50.0,0.479
900,99.667,3.247,0.379,3.53,0.0,50.0,0.446,50.0,0.417
1000,99.81,3.265,0.362,3.53,0.0,50.0,0.466,50.0,0.359
1100,98.714,3.221,0.591,3.427,0.333,50.0,0.536,50.0,0.509
1200,99.238,3.208,0.493,3.42,0.047,50.0,0.491,50.0,0.457
1300,99.143,3.215,0.457,3.432,0.01,50.0,0.472,50.0,0.461
1400,99.333,3.226,0.415,3.434,0.004,50.0,0.453,50.0,0.419
1500,99.524,3.237,0.388,3.434,0.0,50.0,0.467,50.0,0.435
1600,99.476,3.246,0.4,3.434,0.0,50.0,0.48,50.0,0.464
1700,99.762,3.255,0.396,3.434,0.0,50.0,0.413,50.0,0.408
1800,99.857,3.265,0.386,3.434,0.0,50.0,0.403,50.0,0.403
1900,99.571,3.273,0.345,3.434,0.0,50.0,0.471,50.0,0.462
2000,99.762,3.281,0.394,3.434,0.0,50.0,0.451,50.0,0.445
2100,99.19,3.258,0.548,3.42,0.289,50.0,0.512,50.0,0.497
2200,99.524,3.254,0.42,3.417,0.041,50.0,0.455,50.0,0.441
2300,99.476,3.258,0.391,3.414,0.007,50.0,0.453,50.0,0.467
2400,99.619,3.265,0.361,3.415,0.0,50.0,0.43,50.0,0.384
2500,99.762,3.271,0.393,3.415,0.0,50.0,0.461,50.0,0.4
2600,99.81,3.277,0.382,3.415,0.0,50.0,0.474,50.0,0.434
2700,99.762,3.282,0.374,3.415,0.0,50.0,0.444,50.0,0.436
2800,99.714,3.288,0.365,3.415,0.0,50.0,0.478,50.0,0.384
2900,99.905,3.293,0.357,3.415,0.0,50.0,0.433,50.0,0.46
3000,99.905,3.297,0.393,3.415,0.0,50.0,0.438,50.0,0.401
3100,99.095,3.279,0.53,3.41,0.24,50.0,0.515,50.0,0.492
3200,99.429,3.272,0.42,3.439,0.064,50.0,0.481,50.0,0.472
3300,99.762,3.275,0.386,3.455,0.013,50.0,0.498,50.0,0.446
3400,99.714,3.28,0.38,3.458,0.0,50.0,0.47,50.0,0.433
3500,99.81,3.284,0.366,3.458,0.0,50.0,0.463,50.0,0.387
3600,99.857,3.288,0.372,3.458,0.0,50.0,0.466,50.0,0.389
3700,99.952,3.291,0.41,3.458,0.0,50.0,0.492,50.0,0.432
3800,99.857,3.295,0.375,3.458,0.0,50.0,0.447,50.0,0.435
3900,99.905,3.299,0.361,3.458,0.0,50.0,0.469,50.0,0.419
4000,99.81,3.302,0.374,3.458,0.0,50.0,0.496,50.0,0.417
4100,99.381,3.286,0.519,3.449,0.313,50.0,0.552,50.0,0.528
4200,99.286,3.278,0.413,3.451,0.06,50.0,0.539,50.0,0.434
4300,99.571,3.279,0.388,3.447,0.012,50.0,0.427,50.0,0.411
4400,99.667,3.282,0.387,3.447,0.0,50.0,0.463,50.0,0.487
4500,99.905,3.285,0.375,3.447,0.0,50.0,0.481,50.0,0.417
0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,97.406,2.722,0.585,3.711,0.218,50.0,0.485,50.0,0.486
200,98.375,2.931,0.533,3.669,0.053,50.0,0.501,50.0,0.466
300,98.938,3.045,0.502,3.676,0.01,50.0,0.504,50.0,0.474
400,99.031,3.104,0.471,3.678,0.0,50.0,0.462,50.0,0.431
500,99.25,3.151,0.414,3.678,0.0,50.0,0.447,50.0,0.429
600,99.188,3.186,0.396,3.678,0.0,50.0,0.456,50.0,0.458
700,99.281,3.22,0.375,3.678,0.0,50.0,0.451,50.0,0.473
800,99.656,3.251,0.355,3.678,0.0,50.0,0.479,50.0,0.483
900,99.625,3.276,0.345,3.678,0.0,50.0,0.491,50.0,0.42
1000,99.688,3.299,0.351,3.678,0.0,50.0,0.522,50.0,0.467
1100,98.656,3.252,0.58,3.729,0.263,50.0,0.54,50.0,0.533
1200,98.438,3.231,0.473,3.74,0.071,50.0,0.498,50.0,0.475
1300,99.469,3.234,0.404,3.735,0.013,50.0,0.484,50.0,0.42
0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,98.478,2.671,0.564,3.571,0.266,50.0,0.506,50.0,0.483
200,98.391,2.953,0.54,3.529,0.074,50.0,0.44,50.0,0.432
300,99.522,3.053,0.507,3.499,0.016,50.0,0.421,50.0,0.416
400,99.261,3.122,0.456,3.496,0.0,50.0,0.388,50.0,0.373
500,99.652,3.168,0.438,3.496,0.0,50.0,0.417,50.0,0.412
600,99.348,3.204,0.394,3.496,0.0,50.0,0.413,50.0,0.415
700,99.478,3.237,0.379,3.496,0.0,50.0,0.41,50.0,0.424
0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,99.393,2.718,0.562,3.417,0.283,50.0,0.494,50.0,0.502
200,98.821,2.904,0.478,3.404,0.046,50.0,0.412,50.0,0.413
300,99.0,3.026,0.452,3.426,0.008,50.0,0.44,50.0,0.442
400,99.179,3.087,0.427,3.429,0.0,50.0,0.386,50.0,0.444
500,98.929,3.127,0.376,3.429,0.0,50.0,0.405,50.0,0.416
0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,3.448,0.003
100,99.5,2.915,0.562,3.529,0.23,50.0,0.501,50.0,0.476
200,99.278,3.1,0.564,3.637,0.047,50.0,0.418,50.0,0.451
300,99.5,3.197,0.483,3.628,0.002,50.0,0.407,50.0,0.415
400,99.667,3.261,0.446,3.628,0.0,50.0,0.425,50.0,0.425
500,99.556,3.303,0.453,3.628,0.0,50.0,0.464,50.0,0.412
600,99.556,3.336,0.45,3.628,0.0,50.0,0.445,50.0,0.404
700,99.778,3.365,0.428,3.628,0.0,50.0,0.445,50.0,0.452
800,99.667,3.389,0.43,3.628,0.0,50.0,0.435,50.0,0.455
900,100.0,3.407,0.412,3.628,0.0,50.0,0.437,50.0,0.397
1000,99.944,3.421,0.415,3.628,0.0,50.0,0.448,50.0,0.414
1100,99.389,3.367,0.577,3.611,0.341,50.0,0.503,50.0,0.488
1200,99.722,3.342,0.541,3.67,0.072,50.0,0.507,50.0,0.478
1300,99.722,3.347,0.445,3.68,0.021,50.0,0.452,50.0,0.423
1400,99.778,3.359,0.427,3.683,0.0,50.0,0.405,50.0,0.383
1500,99.944,3.372,0.447,3.683,0.0,50.0,0.467,50.0,0.429
1600,99.944,3.385,0.457,3.683,0.0,50.0,0.455,50.0,0.417
1700,99.833,3.396,0.434,3.683,0.0,50.0,0.512,50.0,0.465
1800,99.944,3.406,0.421,3.683,0.0,50.0,0.469,50.0,0.373
1900,99.889,3.415,0.415,3.683,0.0,50.0,0.471,50.0,0.401
2000,99.944,3.422,0.423,3.683,0.0,50.0,0.434,50.0,0.362
2100,99.556,3.394,0.54,3.666,0.269,50.0,0.491,50.0,0.502
2200,99.667,3.386,0.441,3.649,0.06,50.0,0.455,50.0,0.416
2300,99.778,3.392,0.455,3.641,0.017,50.0,0.446,50.0,0.435
2400,99.722,3.398,0.41,3.644,0.0,50.0,0.446,50.0,0.418
2500,99.778,3.405,0.416,3.644,0.0,50.0,0.425,50.0,0.425
2600,99.722,3.41,0.412,3.644,0.0,50.0,0.43,50.0,0.422
2700,100.0,3.416,0.433,3.644,0.0,50.0,0.45,50.0,0.435
2800,99.722,3.422,0.423,3.644,0.0,50.0,0.461,50.0,0.402
2900,99.833,3.427,0.444,3.644,0.0,50.0,0.411,50.0,0.416
3000,99.722,3.433,0.436,3.644,0.0,50.0,0.407,50.0,0.388
3100,99.111,3.411,0.551,3.689,0.263,50.0,0.458,50.0,0.423
3200,99.833,3.404,0.523,3.673,0.077,50.0,0.472,50.0,0.424
0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,99.5,2.803,0.536,3.747,0.255,50.0,0.517,50.0,0.48
200,99.375,2.993,0.523,3.744,0.058,50.0,0.417,50.0,0.434
300,99.5,3.126,0.464,3.747,0.0,50.0,0.466,50.0,0.467
400,99.5,3.197,0.434,3.746,0.0,50.0,0.455,50.0,0.435
500,99.875,3.247,0.411,3.746,0.0,50.0,0.395,50.0,0.429
600,99.75,3.287,0.433,3.746,0.0,50.0,0.456,50.0,0.428
700,99.875,3.318,0.373,3.746,0.0,50.0,0.413,50.0,0.412
800,99.812,3.345,0.386,3.746,0.0,50.0,0.421,50.0,0.45
900,99.75,3.368,0.355,3.746,0.0,50.0,0.442,50.0,0.424
1000,99.938,3.388,0.388,3.746,0.0,50.0,0.447,50.0,0.443
1100,99.25,3.331,0.531,3.706,0.269,50.0,0.497,50.0,0.462
1200,99.625,3.312,0.457,3.717,0.052,50.0,0.418,50.0,0.437
1300,99.5,3.323,0.416,3.716,0.01,50.0,0.449,50.0,0.411
1400,99.75,3.337,0.39,3.719,0.0,50.0,0.411,50.0,0.36
1500,99.75,3.35,0.371,3.719,0.0,50.0,0.373,50.0,0.392
1600,99.875,3.362,0.388,3.719,0.0,50.0,0.389,50.0,0.395
1700,99.938,3.374,0.389,3.719,0.0,50.0,0.438,50.0,0.424
1800,100.0,3.384,0.392,3.719,0.0,50.0,0.484,50.0,0.441
1900,99.938,3.394,0.41,3.719,0.0,50.0,0.455,50.0,0.451
2000,100.0,3.403,0.367,3.719,0.0,50.0,0.416,50.0,0.42
2100,99.625,3.375,0.605,3.712,0.268,50.0,0.489,50.0,0.52
2200,99.375,3.36,0.447,3.73,0.063,50.0,0.455,50.0,0.455
2300,99.625,3.364,0.409,3.735,0.014,50.0,0.446,50.0,0.419
2400,99.875,3.37,0.403,3.732,0.004,50.0,0.443,50.0,0.427
2500,99.812,3.378,0.392,3.731,0.0,50.0,0.413,50.0,0.424
0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,99.174,2.701,0.564,3.452,0.278,50.0,0.469,50.0,0.484
200,98.304,2.937,0.533,3.467,0.07,50.0,0.416,50.0,0.389
300,99.696,3.076,0.474,3.472,0.009,50.0,0.374,50.0,0.405
400,99.478,3.153,0.42,3.475,0.0,50.0,0.38,50.0,0.439
500,99.304,3.207,0.431,3.475,0.0,50.0,0.439,50.0,0.403
600,99.739,3.245,0.373,3.475,0.0,50.0,0.392,50.0,0.432
700,99.609,3.28,0.375,3.475,0.0,50.0,0.397,50.0,0.385
800,99.739,3.307,0.402,3.475,0.0,50.0,0.465,50.0,0.371
900,99.913,3.33,0.367,3.475,0.0,50.0,0.422,50.0,0.388
1000,99.826,3.352,0.353,3.475,0.0,50.0,0.421,50.0,0.412
1100,98.957,3.29,0.536,3.498,0.24,50.0,0.463,50.0,0.51
1200,99.174,3.271,0.454,3.508,0.048,50.0,0.418,50.0,0.403
1300,99.435,3.281,0.428,3.502,0.005,50.0,0.442,50.0,0.425
1400,99.652,3.294,0.406,3.503,0.002,50.0,0.43,50.0,0.41
1500,99.522,3.307,0.373,3.502,0.0,50.0,0.451,50.0,0.374
0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,99.037,2.994,0.628,3.714,0.273,50.0,0.49,50.0,0.56
200,99.0,3.143,0.587,3.773,0.048,50.0,0.516,50.0,0.545
300,98.926,3.216,0.556,3.811,0.016,50.0,0.46,50.0,0.489
400,99.37,3.255,0.49,3.826,0.0,50.0,0.521,50.0,0.537
500,99.63,3.293,0.462,3.826,0.0,50.0,0.472,50.0,0.482
600,99.593,3.322,0.473,3.826,0.0,50.0,0.521,50.0,0.539
700,99.741,3.346,0.451,3.826,0.0,50.0,0.488,50.0,0.491
800,99.556,3.367,0.451,3.826,0.0,50.0,0.487,50.0,0.493
900,99.63,3.386,0.435,3.826,0.0,50.0,0.511,50.0,0.474
1000,99.63,3.399,0.425,3.826,0.0,50.0,0.469,50.0,0.492
1100,98.556,3.374,0.595,3.838,0.26,50.0,0.523,50.0,0.572
1200,98.444,3.367,0.51,3.84,0.057,50.0,0.504,50.0,0.498
1300,98.407,3.372,0.453,3.807,0.013,50.0,0.457,50.0,0.466
1400,98.593,3.379,0.472,3.783,0.0,50.0,0.48,50.0,0.531
1500,98.889,3.389,0.429,3.783,0.0,50.0,0.522,50.0,0.524
1600,98.778,3.397,0.444,3.783,0.0,50.0,0.468,50.0,0.482
1700,98.852,3.405,0.486,3.783,0.0,50.0,0.509,50.0,0.545
1800,98.667,3.412,0.427,3.783,0.0,50.0,0.47,50.0,0.437
1900,98.889,3.418,0.434,3.783,0.0,50.0,0.498,50.0,0.512
2000,98.704,3.423,0.443,3.783,0.0,50.0,0.457,50.0,0.485
2100,99.296,3.399,0.608,3.804,0.324,50.0,0.518,50.0,0.544
2200,99.222,3.395,0.482,3.788,0.055,50.0,0.508,50.0,0.478
2300,99.63,3.399,0.437,3.797,0.01,50.0,0.458,50.0,0.483
2400,99.741,3.404,0.449,3.799,0.0,50.0,0.479,50.0,0.503
2500,99.519,3.409,0.448,3.799,0.0,50.0,0.484,50.0,0.508
2600,99.704,3.413,0.459,3.799,0.0,50.0,0.498,50.0,0.544
2700,99.704,3.418,0.455,3.799,0.0,50.0,0.455,50.0,0.501
2800,99.815,3.422,0.438,3.799,0.0,50.0,0.483,50.0,0.471
2900,99.741,3.426,0.438,3.799,0.0,50.0,0.464,50.0,0.481
3000,99.704,3.429,0.45,3.799,0.0,50.0,0.494,50.0,0.484
3100,98.148,3.417,0.571,3.848,0.267,50.0,0.547,50.0,0.538
3200,99.148,3.412,0.451,3.877,0.03,50.0,0.477,50.0,0.503
3300,99.259,3.414,0.435,3.883,0.012,50.0,0.499,50.0,0.477
3400,99.37,3.416,0.413,3.886,0.0,50.0,0.441,50.0,0.455
3500,99.296,3.419,0.435,3.886,0.0,50.0,0.484,50.0,0.499
3600,99.259,3.422,0.442,3.886,0.0,50.0,0.505,50.0,0.52
3700,99.333,3.425,0.43,3.886,0.0,50.0,0.521,50.0,0.444
3800,99.333,3.428,0.444,3.886,0.0,50.0,0.485,50.0,0.542
3900,99.296,3.431,0.429,3.886,0.0,50.0,0.49,50.0,0.493
4000,99.333,3.433,0.431,3.886,0.0,50.0,0.511,50.0,0.518
4100,98.0,3.424,0.556,3.91,0.266,50.0,0.523,50.0,0.528
4200,99.333,3.42,0.479,3.907,0.06,50.0,0.507,50.0,0.485
4300,99.667,3.42,0.438,3.899,0.012,50.0,0.492,50.0,0.49
4400,99.741,3.422,0.459,3.896,0.0,50.0,0.55,50.0,0.516
4500,99.815,3.425,0.446,3.896,0.0,50.0,0.468,50.0,0.471
4600,99.704,3.428,0.459,3.896,0.0,50.0,0.495,50.0,0.483
4700,99.667,3.43,0.412,3.896,0.0,50.0,0.462,50.0,0.493
4800,99.778,3.432,0.433,3.896,0.0,50.0,0.471,50.0,0.513
4900,99.704,3.434,0.451,3.896,0.0,50.0,0.454,50.0,0.485
5000,99.815,3.436,0.451,3.896,0.0,50.0,0.492,50.0,0.502
5100,98.556,3.425,0.593,3.904,0.264,50.0,0.529,50.0,0.508
5200,99.296,3.422,0.499,3.899,0.07,50.0,0.498,50.0,0.49
5300,98.815,3.422,0.495,3.903,0.012,50.0,0.476,50.0,0.491
0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,99.333,2.707,0.536,3.508,0.268,50.0,0.516,50.0,0.465
200,99.286,2.922,0.456,3.515,0.042,50.0,0.385,50.0,0.403
300,99.0,3.068,0.431,3.524,0.005,50.0,0.365,50.0,0.335
400,99.667,3.158,0.418,3.515,0.005,50.0,0.409,50.0,0.369
500,99.762,3.218,0.373,3.509,0.0,50.0,0.376,50.0,0.396
600,99.476,3.265,0.372,3.509,0.0,50.0,0.414,50.0,0.423
700,99.81,3.303,0.344,3.509,0.0,50.0,0.386,50.0,0.363
800,99.714,3.332,0.343,3.509,0.0,50.0,0.431,50.0,0.368
900,99.905,3.356,0.346,3.509,0.0,50.0,0.393,50.0,0.348
